cve_ageb,vehicle_rate,total_demand,transit_propensity,transit_demand
0100100013806,0.5162337662337663,9387.347103654078,0.48376623376623373,4541.281553391096
0100100013810,0.7,4667.721463492014,0.30000000000000004,1400.3164390476043
0100100013825,0.7079601990049751,23086.645937050245,0.2920398009950249,6742.219485098754
0100100013844,0.9795698924731183,7882.302308453039,0.02043010752688168,161.03628372108327
0100100013859,1.0,5638.576465047918,0.0,0.0
0100100013863,0.564957264957265,14513.996391607983,0.43504273504273505,6314.208686605524
0100100013878,0.8124401913875599,12244.467909257357,0.18755980861244015,2296.570057621475
0100100013882,0.41507485802787814,26679.256986843367,0.5849251419721219,15605.36818074008
0100100013897,0.47044534412955463,13961.444831431814,0.5295546558704454,7393.348113163082
0100100013914,0.9733333333333334,4729.098715523317,0.026666666666666616,126.10929908062155
0100100013971,0.6025768087215064,12846.994025889384,0.39742319127849357,5105.693364104701
0100100013986,0.7508771929824561,5552.621106537114,0.24912280701754386,1383.2845563653864
0100100013990,0.4840764331210191,9215.090468632096,0.5159235668789809,4754.28234368917
0100100014005,0.9861111111111112,12032.820636595687,0.01388888888888884,167.12250884160616
0100100014024,0.9912280701754386,3366.0477061661268,0.00877192982456143,29.52673426461524
0100100014039,1.0,1274.0667810468133,0.0,0.0
0100100014043,0.9796296296296296,4466.434732809478,0.020370370370370372,90.98292974241531
0100100014058,0.8917050691244239,4613.113259267061,0.10829493087557607,499.5767815335298
0100100014062,0.4868204283360791,13223.404903950835,0.5131795716639209,6785.9812645480815
0100100014077,0.3432098765432099,3866.2530239793546,0.6567901234567901,2539.316800934588
0100100014081,1.0,2325.077824769451,0.0,0.0
0100100014096,0.8253638253638254,4390.99770443097,0.17463617463617465,766.8270419380489
0100100014109,0.6622114216281896,8296.435531898293,0.3377885783718104,2802.441163873299
0100100014113,0.7681564245810056,3458.163424594526,0.23184357541899436,801.7529727411888
0100100014128,0.46153846153846156,2279.393647885089,0.5384615384615384,1227.3658103996634
0100100014132,0.46123260437375746,5052.8843203257875,0.5387673956262425,2722.329325662601
0100100014147,1.0,19646.44860278127,0.0,0.0
0100100014151,0.9894736842105263,4846.178770969616,0.010526315789473717,51.0124081154698
