cve_ageb,vehicle_rate,total_demand,transit_propensity,transit_demand
1903900012468,1.0,181883.3595431042,0.0,0.0
1903900012472,0.8391038696537678,158084.89060328068,0.16089613034623218,25435.247164275304
1903900012519,0.3984848484848485,51696.01710225616,0.6015151515151516,31095.937559993483
1903900012523,0.674504041146216,48368.1568550015,0.325495958853784,15743.63959350894
1903900012561,0.5726290516206483,28423.11810849571,0.42737094837935174,12147.214941926139
1903900012576,0.5451219512195122,62955.35935926602,0.45487804878048776,28637.011025617343
1903900012580,0.0,552.7264586010725,1.0,552.7264586010725
1903900012608,0.6244131455399061,29932.997900088227,0.3755868544600939,11242.440525854732
1903900012612,0.5971685971685972,39366.78355147879,0.40283140283140284,15858.176643002394
1903900012627,0.8260869565217391,18153.937390730196,0.17391304347826086,3157.206502735686
