route_id,route_short_name,route_long_name,route_km,n_stops,straight_line_km,detour_ratio,connects_to_existing,n_served_agebs,f1_demand_gain,f2_route_km,f3_equity,composite_score,total_score,pareto_rank,feasible,flag,overlap_route_id
18268037,Estrella,Estrella : Toluca → Cholula,36.311120440066254,755,21.820426183009893,1.664,True,24,0.0061739894817076325,36.311120440066254,0.19082629961475261,0.053880564385395784,0.053880564385395784,15,False,Redundant,18266208
18268072,Estrella,Estrella : Almaya → Toluca,35.1257811447351,700,22.51497583806444,1.56,True,24,0.005426994210672914,35.1257811447351,0.177827373722495,0.04988383764129666,0.04988383764129666,18,False,Redundant,18266208
18268107,Estrella,Estrella : Chalma → Toluca,76.6359803037554,1867,44.840459741650086,1.709,True,19,0.006197533745245167,76.6359803037554,0.17531494070602802,0.05002626892175217,0.05002626892175217,19,False,Redundant,18334522
18268117,Estrella,Estrella : Almaya → Santiago Tianguistenco,4.870148070879081,117,4.173036979611906,1.167,True,0,0.0,4.870148070879081,0.0,0.0,0.0,4,False,Low demand,
18268120,Estrella,Estrella : Xonacatlán → Santa María Tlalmimilolpan,7.685490597608277,203,6.370497301294628,1.206,True,1,0.0526232513542298,7.685490597608277,0.3361495231339858,0.32261487715765724,0.32261487715765724,4,False,Redundant,18494467
18268133,Estrella,Estrella : Santiago Tianguistenco por Acueducto → Toluca,30.32639793761587,621,21.883802205475515,1.386,True,13,0.004134813579506584,30.32639793761587,0.19779799669550305,0.053584312753382345,0.053584312753382345,15,False,Redundant,18334502
18268136,Estrella,Estrella : San Nicolás Peralta (Lerma) → Toluca Centro,31.4304774762526,559,22.48215502039985,1.398,True,20,0.012790815022291707,31.4304774762526,0.14265845421103313,0.04845542857504999,0.04845542857504999,14,False,Redundant,18334536
18268140,Estrella,Estrella : San Lorenzo → Toluca,31.159300298837262,665,23.692072115489623,1.315,True,21,0.013396179139999059,31.159300298837262,0.14562907305534734,0.049803447403835896,0.049803447403835896,13,False,Redundant,18794052
18268144,Estrella,Estrella : Santa María Tlalmimilolpan → Toluca,35.39561910943362,859,22.283537863108897,1.588,True,20,0.006727381526626246,35.39561910943362,0.20176954299723757,0.05716976727593564,0.05716976727593564,14,False,Redundant,18334522
18268152,Estrella,Estrella : Toluca → San Francisco Xochicuahutla,44.72501250968045,1365,26.247614797787126,1.704,True,25,0.018435426451952203,44.72501250968045,0.18548620409447072,0.06480697747556988,0.06480697747556988,12,False,Redundant,18794052
18268203,Flecha Blanca,Flecha Blanca : La Palma → Terminal Toluca,34.51403881302333,727,24.737864119066163,1.395,True,22,0.003962836396980242,34.51403881302333,0.17075575758167033,0.04665177579239783,0.04665177579239783,19,False,Redundant,18704763
18268365,Estrella,Estrella : Toluca → San Lorenzo Huitzizilapan,42.55716267486309,942,23.568145246667683,1.806,True,24,0.016632722903424758,42.55716267486309,0.19733977585302354,0.06596766686668064,0.06596766686668064,12,False,Redundant,18266208
18268510,Estrella,Estrella : Toluca → Metro Toreo,78.24290352288955,2214,49.589367274614595,1.578,True,24,0.021116837391126856,78.24290352288955,0.16550789510979172,0.06249381116857479,0.06249381116857479,15,False,Redundant,18268365
18268545,Flecha Blanca,Flecha Blanca : Toluca → San Diego Linares por Villa Seca Municipio de Otzolotepec,18.841841031402485,500,14.791195193832998,1.274,True,21,0.0035079367224170373,18.841841031402485,0.20835490821730773,0.14858132184838993,0.14858132184838993,16,False,Redundant,18709005
18268559,Flecha Blanca,Flecha Blanca : Toluca → Colonia Lerdo de Tejada por Colonia San Marcos,26.189736546397178,563,16.35077395392315,1.602,True,20,0.0032171868781598,26.189736546397178,0.14280032208737253,0.07066946284669312,0.07066946284669312,22,False,Redundant,18794052
