cve_ageb,n_boarding_stops,accessibility_score,accessibility_n
1407000011274,5,8915.0,0.6800013783649314
1407000140280,1,61650.0,0.824563458847653
1407000211113,0,0.0,0.0
1407000140825,8,2090.0,0.5715818014896312
1407000200191,5,13745.0,0.712365688621377
1407000430897,1,20690.0,0.7429394965709885
1407000010539,6,8915.0,0.6800013783649314
1407000431132,7,44980.0,0.8009949338714651
1407000140948,0,0.0,0.0
1407000430308,1,25380.0,0.7582134342226372
1407000140219,4,130565.0,0.8806637350694437
1407000010717,9,7775.0,0.6697735981308169
1407000430628,0,0.0,0.0
1407001111490,10,16200.0,0.7246508879152157
1407000211005,3,41795.0,0.7955044800543614
1407000431081,0,0.0,0.0
1407000641306,0,0.0,0.0
1407000011217,0,0.0,0.0
1407000211185,1,79390.0,0.8434703236550045
1407001111344,10,13735.0,0.7123112809685136
1407000200793,0,0.0,0.0
1407000140469,8,132220.0,0.8816054255280725
1407001111359,14,9015.0,0.6808352209648729
1407000210740,0,0.0,0.0
1407000431039,0,0.0,0.0
1407001111378,10,16200.0,0.7246508879152157
1407000210721,0,0.0,0.0
1407000140346,0,0.0,0.0
1407000140223,6,112500.0,0.8695304887266089
1407000130401,0,0.0,0.0
1407000011058,3,7775.0,0.6697735981308169
1407000010100,1,10525.0,0.6924118687039081
1407000140276,4,117480.0,0.872768748582054
1407000210736,2,52110.0,0.8119950407279338
1407000430492,0,0.0,0.0
1407000430806,2,19360.0,0.7379724818391133
1407001111363,12,14415.0,0.715923652819873
1407000210967,0,0.0,0.0
1407000011062,2,14415.0,0.715923652819873
1407000431202,0,0.0,0.0
1407000200933,5,8240.0,0.6741157213353071
1407000010702,10,14415.0,0.715923652819873
1407000010134,17,7385.0,0.6659266863213533
1407000011503,11,8915.0,0.6800013783649314
1407000010115,12,9015.0,0.6808352209648729
1407000010581,14,7775.0,0.6697735981308169
1407000010399,0,0.0,0.0
1407000010384,4,14415.0,0.715923652819873
1407000010685,0,0.0,0.0
1407000010914,2,8915.0,0.6800013783649314
1407000201397,13,10375.0,0.6913388206327399
1407000200789,10,8375.0,0.6753305051888908
1407000200242,1,10755.0,0.6940278659380158
1407000200079,1,10755.0,0.6940278659380158
1407000140543,0,0.0,0.0
1407000140859,4,58750.0,0.8209613518582192
1407000140454,2,53170.0,0.8135005197944516
1407000140810,0,0.0,0.0
1407000430632,2,22455.0,0.7490594036889628
1407000430295,0,0.0,0.0
1407000211096,0,0.0,0.0
1407000211109,0,0.0,0.0
1407000211128,8,71240.0,0.8353724127333922
1407001211518,0,0.0,0.0
1409701151278,5,7530.0,0.66738016444149
1409707771780,0,0.0,0.0
1409700013096,14,22110.0,0.7479018992195163
1409700151348,0,0.0,0.0
1409700092897,0,0.0,0.0
1409708531668,12,30845.0,0.7727924019536903
1409700010941,30,16605.0,0.7264968334158208
1409700013128,0,0.0,0.0
1409700382384,14,42040.0,0.7959414382590757
1409701152007,3,7530.0,0.66738016444149
1409700011117,9,17170.0,0.728998193364766
1409708331494,0,0.0,0.0
1409708332280,0,0.0,0.0
1409700381827,8,38940.0,0.7902148788442764
1409700312789,0,0.0,0.0
1409700092863,0,0.0,0.0
1409708331507,4,50355.0,0.8094338384538217
1409700150227,0,0.0,0.0
1412000014516,0,0.0,0.0
1409700232755,2,13960.0,0.7135259770987117
1409700092825,0,0.0,0.0
1409708333753,2,35480.0,0.7832582910989385
1409700381795,9,49560.0,0.8082441172147459
1409708221969,6,12260.0,0.7038186205251521
1409700353240,7,90730.0,0.8534520430428868
1409800011877,0,0.0,0.0
1409700010195,8,12705.0,0.7064839318935213
1409708222153,4,10085.0,0.6892195456814649
1409708362793,0,0.0,0.0
1409708222168,23,22800.0,0.7501992598550098
1409708432632,2,34570.0,0.781315824359909
1409708432685,13,25785.0,0.7593969728750503
1409708333537,0,0.0,0.0
1409700153185,0,0.0,0.0
1409708432952,0,0.0,0.0
1409708352721,6,13075.0,0.7086298999082181
1409708332948,11,58545.0,0.820700030019351
1409700011371,30,17130.0,0.7288238324846132
1409701153359,0,0.0,0.0
1409708332933,1,17645.0,0.731038227881814
1409708221526,19,51405.0,0.8109767015289793
1409708352736,6,13075.0,0.7086298999082181
1409708432717,6,27740.0,0.7648605287609692
1409708223081,20,21105.0,0.7444241516373294
1409700011386,12,14160.0,0.714589383869005
1409700012100,8,14945.0,0.7186229190199394
1409700010212,17,12470.0,0.7050882552776773
1409708312011,0,0.0,0.0
1409700012488,0,0.0,0.0
1409708221954,26,26305.0,0.760889612768735
1409700313630,0,0.0,0.0
1409700012115,9,13640.0,0.7117924238260205
1409708221935,8,15740.0,0.7224974415519165
1409700152064,0,0.0,0.0
1409708223043,10,15620.0,0.7219253205084779
1409708223490,0,0.0,0.0
1412000016546,20,86750.0,0.8500984537132993
1409700350246,4,74570.0,0.8387877594122142
1409700011121,3,16495.0,0.7259999570309379
1409700013109,0,0.0,0.0
1409700150674,0,0.0,0.0
1409708432647,5,25635.0,0.7589608068495002
1409700151738,0,0.0,0.0
1409708432651,10,33220.0,0.7783378493642654
1409700233202,7,16175.0,0.7245354331674655
1409701153363,1,3110.0,0.6012847006794763
1409700312774,0,0.0,0.0
1409708221615,0,0.0,0.0
1409708223058,15,22685.0,0.7498212355027557
1409700011102,10,13610.0,0.7116278232476414
1409700012098,20,16160.0,0.7244660746389728
1409708311649,0,0.0,0.0
1409700150706,0,0.0,0.0
1409700010532,2,12700.0,0.7064545063204646
1409708352740,14,15350.0,0.7206218121436047
1409708332454,0,0.0,0.0
1409700011136,3,21465.0,0.7456885883777589
