cve_ageb,IM_2020,GM_2020,IRS_2020,GRS_2020
1409800012165,122.3061955,Bajo,13.6079900125,Bajo
140980001217A,123.4946762,Bajo,6.9825436409,Muy bajo
1409800012199,119.2344086,Medio,22.3841059603,Medio
1409800012201,117.7604371,Alto,36.701620591,Medio
1409800012216,117.2806669,Alto,34.9233390119,Medio
1409800012220,119.8312144,Medio,17.5824175824,Bajo
1409800012235,118.8503489,Medio,20.6140350877,Medio
140980001224A,118.8935599,Medio,26.6199649737,Medio
1409800012254,118.7485198,Medio,23.0344827586,Medio
1409800012269,117.5770639,Alto,24.1839762611,Medio
1409800012273,118.6083656,Alto,18.9534883721,Medio
1409800012292,123.756518,Muy bajo,11.6757410768,Muy bajo
1409800012343,122.7946552,Bajo,13.2412672624,Bajo
1409800012358,121.7484618,Bajo,7.5747931254,Bajo
1409800012362,123.7324969,Muy bajo,12.0139968896,Bajo
1409800012377,124.4299943,Muy bajo,5.3149606299,Muy bajo
1409800012381,122.9078342,Bajo,10.6060606061,Muy bajo
1409800012413,123.9310684,Muy bajo,9.7647058824,Muy bajo
1409800012428,124.110945,Muy bajo,9.3953488372,Muy bajo
1409800012432,122.7537984,Bajo,13.3974833457,Bajo
1409800012447,123.3342151,Bajo,6.7567567568,Bajo
1409800012451,122.905709,Bajo,8.0824088748,Bajo
1409800012466,124.632657,Muy bajo,4.3206663196,Muy bajo
1409800012470,123.2043894,Bajo,8.8145896657,Bajo
1409800012485,123.3496997,Bajo,7.3836276083,Bajo
140980001249A,122.6522062,Bajo,13.7067938021,Bajo
1409800012502,120.8402844,Medio,21.9387755102,Medio
1409800012517,125.9509408,Muy bajo,8.3109919571,Muy bajo
1409800012536,125.4533427,Muy bajo,6.5573770492,Muy bajo
1409800012555,124.7434026,Muy bajo,9.672691744,Muy bajo
140980001256A,124.4973116,Muy bajo,7.8350515464,Muy bajo
1409800012574,126.0886592,Muy bajo,6.8257491676,Muy bajo
1409800012589,124.6938941,Muy bajo,7.7419354839,Muy bajo
1409800012606,123.5979814,Bajo,7.7479338843,Muy bajo
1409800012610,123.6490492,Bajo,10.7142857143,Bajo
1409800012625,119.6070086,Medio,16.1830357143,Medio
140980001263A,118.8710834,Medio,27.6867030965,Medio
1409800012644,120.2696167,Medio,15.7894736842,Bajo
1409800012659,119.6268638,Medio,23.1755424063,Medio
1409800012663,124.7537006,Muy bajo,9.0592334495,Muy bajo
1409800012697,125.0799764,Muy bajo,8.9552238806,Muy bajo
140980001270A,124.1325691,Muy bajo,11.0894941634,Muy bajo
1409800012714,124.8318473,Muy bajo,10.5196047179,Bajo
1409800012729,124.5857153,Muy bajo,9.5118898623,Muy bajo
1409800012733,124.7481797,Muy bajo,9.4493541808,Muy bajo
1409800012748,121.5580532,Bajo,14.6341463415,Bajo
1409800012752,123.8861364,Muy bajo,7.0588235294,Bajo
1409800012767,120.4726188,Medio,9.2843326886,Medio
1409800012771,123.4507963,Bajo,6.4186046512,Muy bajo
1409800012786,120.40232,Medio,10.0,Bajo
1409800012790,125.0524229,Muy bajo,3.2520325203,Muy bajo
1409800012803,124.8355743,Muy bajo,3.1141868512,Muy bajo
1409800012818,121.3926946,Bajo,10.5564648118,Bajo
1409800012822,122.9164249,Bajo,18.3990442055,Bajo
1409800012837,122.218346,Bajo,12.5348189415,Bajo
1409800012841,123.1227941,Bajo,8.7264150943,Bajo
1409800012856,122.7899372,Bajo,11.4345114345,Muy bajo
1409800012860,123.9964906,Muy bajo,8.9032258065,Muy bajo
1409800012894,125.8598855,Muy bajo,1.6901408451,Muy bajo
1409800012911,126.0617975,Muy bajo,3.7629350894,Muy bajo
1409800012926,126.3134496,Muy bajo,7.5268817204,Muy bajo
1409800012930,115.6161823,Alto,27.1929824561,Alto
1409800012964,126.2596368,Muy bajo,0.9478672986,Muy bajo
1409800012979,118.1721561,Alto,20.9302325581,Medio
1409800012983,125.4800418,Muy bajo,9.9476439791,Muy bajo
1409800012998,125.1454569,Muy bajo,3.813559322,Muy bajo
1409800013002,123.1666814,Bajo,11.4457831325,Bajo
1409800013036,106.3039982,Muy alto,48.0769230769,Alto
1409800013040,110.1856185,Muy alto,34.9862258953,Alto
1409800013055,113.0202881,Muy alto,28.7671232877,Alto
140980001306A,109.0908177,Muy alto,35.6164383562,Alto
1409800013074,125.6285868,Muy bajo,12.0593692022,Muy bajo
1409800013125,113.460394,Muy alto,40.0,Alto
140980001313A,124.2334009,Muy bajo,9.2592592593,Muy bajo
1409800013163,120.6285521,Medio,22.3950233281,Medio
1409800013182,122.8122767,Bajo,17.6985981308,Bajo
1409800013197,102.6203246,Muy alto,30.9523809524,Alto
140980001320A,124.8192883,Muy bajo,8.2191780822,Bajo
1409800013214,123.6468632,Bajo,8.6715867159,Bajo
1409800013252,123.2545946,Bajo,21.8181818182,Medio
1409800013267,125.5684477,Muy bajo,7.7586206897,Muy bajo
1409800013271,124.7768883,Muy bajo,9.6952908587,Muy bajo
1409800013286,126.2083441,Muy bajo,2.8301886792,Muy bajo
1409800013290,113.466926,Muy alto,39.3617021277,Alto
1409800013303,115.475671,Alto,18.9189189189,Alto
1409800013318,107.7900278,Muy alto,44.4444444444,Alto
1409800013322,115.4205353,Alto,33.7662337662,Alto
1409800013337,112.4064203,Muy alto,38.3458646617,Alto
1409800013341,108.9508235,Muy alto,38.9784946237,Alto
1409800013375,123.8771541,Muy bajo,8.1135902637,Muy bajo
140980001338A,112.1646878,Muy alto,31.1688311688,Alto
1409800013394,110.2004672,Muy alto,36.3636363636,Alto
1409800013411,125.5223746,Muy bajo,5.4794520548,Muy bajo
1409800140027,119.3015121,Medio,10.8618654073,Bajo
1409800141114,118.9488393,Medio,11.8292682927,Bajo
1409800141129,121.7537572,Bajo,8.5868830291,Bajo
1409800142019,119.8992361,Medio,14.9606299213,Bajo
1409800142023,123.9156682,Muy bajo,13.5317997294,Bajo
1409800142038,122.2032835,Bajo,18.1818181818,Bajo
1409800142127,122.3429725,Bajo,10.970464135,Bajo
1409800142945,124.73988,Muy bajo,3.4965034965,Muy bajo
140980014295A,125.79996,Muy bajo,3.7601626016,Muy bajo
1409800143017,125.2090744,Muy bajo,5.3097345133,Muy bajo
1409800143159,118.5525949,Alto,16.0,Bajo
1409800143178,120.1673386,Medio,7.2139303483,Muy bajo
1409800143229,117.360599,Alto,21.6666666667,Medio
1409800143407,126.5918483,Muy bajo,0.0,Muy bajo
1409801282875,124.4032615,Muy bajo,9.4425483504,Bajo
140980128288A,124.2343403,Muy bajo,13.6752136752,Bajo
1409900010113,120.4272865,Medio,21.3438735178,Medio
1409900010128,120.6077654,Medio,20.3592814371,Medio
1409900060081,118.659797,Medio,19.3681318681,Medio
1410000010351,121.4513663,Bajo,26.897689769,Medio
1410000010370,123.2028314,Bajo,17.3020527859,Bajo
1410000010385,119.2666905,Medio,23.6406619385,Medio
141000001039A,119.6852013,Medio,24.8633879781,Medio
1410000010402,121.3006116,Bajo,19.4444444444,Medio
1410000010489,117.5194851,Alto,11.1111111111,Medio
1410000010493,120.9276839,Medio,24.3386243386,Bajo
1410000010506,119.6397914,Medio,21.2987012987,Medio
1410000010510,122.4682754,Bajo,17.9775280899,Bajo
1410000010578,119.4289943,Medio,33.3333333333,Medio
1410000230582,114.839876,Muy alto,26.6055045872,Alto
1410000230597,115.3579625,Alto,20.4697986577,Medio
141000023060A,116.7054892,Alto,24.609375,Alto
1410000650421,117.8953036,Alto,19.387755102,Medio
1410000650436,116.5421255,Alto,25.4143646409,Alto
1410000650440,116.5785973,Alto,28.8590604027,Alto
1410000650455,115.5974785,Alto,35.0,Alto
1410001890614,118.8935053,Medio,20.9756097561,Medio
1410001890629,114.9916093,Muy alto,28.0769230769,Medio
1410001890633,116.3743569,Alto,22.371967655,Medio
1410100010147,119.0475191,Medio,19.5205479452,Medio
1410100010151,119.0161134,Medio,22.0430107527,Medio
141010001019A,119.2392323,Medio,17.8408051235,Medio
1410100010202,119.163946,Medio,18.8643533123,Medio
1410100010310,121.9003837,Bajo,11.0893672538,Bajo
1410100010363,119.2947578,Medio,20.5806451613,Medio
1410100010378,119.3534187,Medio,19.3923145666,Medio
1410100010382,119.5748881,Medio,19.9115044248,Medio
1410100010397,116.1236256,Alto,28.0245022971,Medio
141010001040A,121.0637539,Medio,15.5072463768,Bajo
1410100010433,120.4531188,Medio,16.3546255507,Bajo
1410100010448,116.9297596,Alto,27.6978417266,Medio
1410100010452,116.9758884,Alto,23.2447817837,Medio
1410100010471,115.1747444,Muy alto,27.5622466705,Medio
1410100010486,120.2257818,Medio,21.3785046729,Bajo
1410100010490,121.0011495,Medio,12.4316939891,Bajo
1410100010503,120.506991,Medio,17.2680412371,Bajo
1410100010518,118.0398362,Alto,22.4778761062,Medio
1410100010522,116.6770267,Alto,29.2207792208,Medio
1410100010537,118.1461602,Alto,13.6425648022,Medio
1410100010541,120.2808286,Medio,18.4269662921,Medio
1410100010556,116.5085733,Alto,26.9516728625,Medio
1410100010575,119.3519802,Medio,18.7982832618,Medio
1410100010594,122.7486732,Bajo,12.5465838509,Bajo
1410100010607,119.8127131,Medio,22.3968565815,Medio
1410100010611,120.0925243,Medio,16.1341853035,Bajo
1410100010626,120.793671,Medio,20.9169054441,Bajo
1410100010630,119.5010612,Medio,18.0579216354,Medio
1410100010645,120.3822041,Medio,17.4812030075,Bajo
141010001065A,120.6082553,Medio,14.9779735683,Bajo
1410100010679,116.4805161,Alto,21.4071214071,Medio
1410100010700,119.3148118,Medio,18.9161554192,Medio
1410100010715,118.4331692,Alto,19.7563098346,Medio
141010001072A,120.0506228,Medio,15.8806544755,Bajo
1410100010734,119.6903394,Medio,16.0283687943,Medio
1410100010749,118.4476933,Alto,21.6681776972,Medio
1410100010753,118.835838,Medio,24.3198680956,Medio
1410100010768,118.8446309,Medio,18.5283687943,Bajo
1410100010772,119.7398374,Medio,15.5770782889,Bajo
1410100010787,120.5341149,Medio,15.6293222683,Bajo
1410100010791,119.784649,Medio,18.5341789993,Bajo
1410100010819,119.9485465,Medio,15.5477031802,Bajo
1410100010823,123.6509281,Bajo,9.6559378468,Muy bajo
1410100010842,122.2014111,Bajo,7.756232687,Muy bajo
1410100010857,121.6613088,Bajo,13.9318885449,Bajo
1410100010861,122.9738495,Bajo,19.1269385411,Bajo
1410100010880,121.7714529,Bajo,23.5864297254,Bajo
1410100010895,123.4218815,Bajo,11.6470588235,Bajo
1410100010912,118.6297154,Medio,17.5753228121,Medio
1410100010927,119.9744999,Medio,17.7734375,Bajo
1410100010931,119.834009,Medio,11.8161925602,Bajo
1410100010946,119.1984136,Medio,20.1586252479,Medio
1410100010950,120.5679878,Medio,12.4524714829,Bajo
1410100010965,118.3414485,Alto,18.6106346484,Medio
141010001097A,120.6004214,Medio,19.6506550218,Bajo
1410100010984,118.1476062,Alto,19.8521647307,Medio
1410100010999,119.8955557,Medio,15.7936507937,Bajo
1410100011003,119.7942796,Medio,16.4948453608,Bajo
1410100011018,119.6719522,Medio,15.3238546603,Bajo
1410100011022,120.8748344,Medio,13.7974683544,Bajo
1410100011037,123.4229656,Bajo,14.0042223786,Bajo
1410100011041,122.0681452,Bajo,13.3580705009,Bajo
1410100011056,120.5267153,Medio,11.6666666667,Bajo
1410100011075,122.5612308,Bajo,14.2695995488,Bajo
141010001108A,122.6363013,Bajo,9.6224116931,Bajo
1410100011094,117.9793158,Alto,20.2472952087,Medio
1410100011107,123.2181702,Bajo,7.4909090909,Bajo
1410100011126,119.0120142,Medio,17.5475687104,Medio
1410100011130,117.3334712,Alto,22.7864583333,Medio
1410100011145,113.5820843,Muy alto,30.2521008403,Alto
141010001115A,120.047284,Medio,8.896797153,Bajo
1410100011164,123.9338206,Muy bajo,10.2260495156,Bajo
1410100011179,122.847925,Bajo,10.6918238994,Bajo
1410100011183,123.0610813,Bajo,25.0,Bajo
1410100011200,123.659107,Bajo,9.1891891892,Muy bajo
1410100011215,115.1364678,Muy alto,26.9230769231,Medio
1410100011268,118.2385833,Alto,19.5955369596,Medio
1410100011272,117.533912,Alto,20.6666666667,Medio
1410100011287,118.2363871,Alto,14.1891891892,Medio
1410100011304,118.7396714,Medio,19.1343963554,Medio
1410100011319,119.3089117,Medio,16.5497896213,Medio
1410100011323,122.6687519,Bajo,10.372960373,Bajo
1410100011338,122.8633196,Bajo,13.0653266332,Bajo
1410100011357,123.5495751,Bajo,12.769010043,Bajo
1410100011361,121.5225718,Bajo,10.3189493433,Bajo
1410100011376,123.1090937,Bajo,18.2222222222,Bajo
1410100011395,123.6780755,Bajo,7.7544426494,Bajo
1410100011408,123.8024554,Muy bajo,10.0,Bajo
1410100011412,123.9408948,Muy bajo,13.3540372671,Bajo
1410100011427,122.1503586,Bajo,21.09375,Bajo
1410100011431,123.6650596,Bajo,10.3277060576,Bajo
1410100011446,119.366768,Medio,17.1034482759,Medio
141010001147A,119.8307676,Medio,16.9983416252,Bajo
1410100011484,118.8703016,Medio,19.829424307,Medio
1410100011499,119.9291019,Medio,8.7912087912,Bajo
1410100011501,118.3685672,Alto,21.4285714286,Medio
1410100011516,115.3976575,Alto,20.9150326797,Medio
1410100011554,120.848935,Medio,14.5498783455,Bajo
1410100011569,116.5530906,Alto,27.6816608997,Alto
1410100011573,118.0907175,Alto,21.2841854935,Medio
1410100011588,118.3032928,Alto,28.5234899329,Medio
1410100011592,117.8693852,Alto,17.1355498721,Medio
1410100011605,122.5332545,Bajo,13.5658914729,Bajo
141010001161A,121.1939216,Bajo,14.3682906689,Bajo
1410100011624,118.8378901,Medio,21.8068535826,Medio
1410100011639,121.4107556,Bajo,16.8715083799,Bajo
1410100011643,119.5276925,Medio,15.1394422311,Medio
1410100011658,119.3786605,Medio,25.0,Medio
1410100011728,111.9731113,Muy alto,46.6666666667,Alto
1410100011732,118.1218522,Alto,20.0,Medio
1410100011747,120.3097471,Medio,15.9420289855,Medio
1410100011751,116.7561138,Alto,25.1012145749,Medio
1410100011766,120.2204166,Medio,13.1147540984,Bajo
1410100011770,117.8220817,Alto,16.3430420712,Medio
141010001179A,124.2376246,Muy bajo,8.0047789725,Muy bajo
1410100011817,122.3990076,Bajo,6.5934065934,Bajo
1410100011821,125.283188,Muy bajo,1.3333333333,Muy bajo
1410100011836,117.4129284,Alto,25.9259259259,Medio
1410100011906,123.2468322,Bajo,9.1743119266,Bajo
1410100011982,120.5505271,Medio,19.7278911565,Medio
1410100011997,121.6706806,Bajo,11.2903225806,Bajo
1410100012001,120.1314855,Medio,12.6284875184,Bajo
1410100012016,118.3195996,Alto,20.5153617443,Medio
1410100012020,123.3417815,Bajo,12.6384364821,Bajo
1410100012035,123.8943812,Muy bajo,13.6194029851,Bajo
141010001204A,122.0056744,Bajo,17.8988326848,Bajo
1410100012054,123.7880327,Muy bajo,12.1951219512,Bajo
1410100012069,118.5214858,Alto,23.197492163,Medio
1410100012073,121.0916146,Medio,17.5406871609,Bajo
1410100012088,119.2374026,Medio,28.5714285714,Medio
1410100012251,110.8969886,Muy alto,32.9268292683,Alto
1410100012266,125.1191717,Muy bajo,8.1081081081,Muy bajo
1410100012425,118.0091049,Alto,22.8571428571,Medio
1410100012478,117.2785807,Alto,23.0769230769,Medio
1410100012497,125.8715557,Muy bajo,10.5960264901,Bajo
141010001250A,108.1146133,Muy alto,46.25,Alto
1410100012603,123.6597008,Bajo,12.5,Bajo
1410100091450,115.8053963,Alto,22.2324723247,Medio
1410100091465,119.3395054,Medio,14.5246478873,Medio
1410100091520,125.4440819,Muy bajo,4.3668122271,Muy bajo
1410100091535,121.6370864,Bajo,10.843373494,Bajo
1410100091662,116.0910523,Alto,27.358490566,Alto
1410100091677,121.6125488,Bajo,12.1830550402,Bajo
1410100091681,117.7386567,Alto,21.2058212058,Medio
1410100091696,121.892456,Bajo,8.0,Bajo
1410100091713,121.2535842,Bajo,18.6046511628,Medio
1410100091802,123.8953871,Muy bajo,10.2242744063,Bajo
1410100091840,118.9711697,Medio,28.5714285714,Medio
1410100091893,115.3100909,Alto,13.7931034483,Medio
1410100091910,122.8781581,Bajo,18.4162062615,Bajo
1410100091925,124.7345887,Muy bajo,16.1016949153,Bajo
141010009193A,123.7271312,Muy bajo,13.829787234,Bajo
1410100091944,118.5872318,Alto,12.5,Bajo
1410100092092,124.2143045,Muy bajo,4.9001814882,Muy bajo
1410100092105,123.7775818,Muy bajo,13.7472283814,Bajo
141010009211A,125.2158049,Muy bajo,4.7146401985,Muy bajo
1410100092124,123.4568539,Bajo,14.3258426966,Bajo
1410100092139,122.599015,Bajo,10.407239819,Bajo
1410100092143,123.3094861,Bajo,8.547008547,Bajo
1410100092158,121.9192199,Bajo,17.2106824926,Bajo
1410100092162,120.1671535,Medio,14.4444444444,Bajo
1410100092177,124.4918917,Muy bajo,7.0093457944,Bajo
1410100092181,123.3111078,Bajo,12.7049180328,Bajo
1410100092196,124.1147632,Muy bajo,10.2990033223,Bajo
1410100092209,124.2169738,Muy bajo,9.4129554656,Muy bajo
1410100092213,124.1551075,Muy bajo,4.6941678521,Muy bajo
1410100092228,123.8146055,Muy bajo,5.0715214564,Muy bajo
1410100092232,124.7938398,Muy bajo,8.9285714286,Bajo
1410100092247,111.9799898,Muy alto,23.6559139785,Alto
141010009229A,124.2623267,Muy bajo,20.399113082,Bajo
1410100092302,123.2815711,Bajo,13.6363636364,Bajo
1410100092393,123.6139158,Bajo,9.3525179856,Bajo
1410100092406,124.0885011,Muy bajo,13.1386861314,Bajo
1410100092410,122.5549334,Bajo,18.5742971888,Bajo
1410100092444,123.7047161,Bajo,8.5365853659,Medio
1410100092586,120.3146747,Medio,19.2147034252,Medio
1410100092622,125.2803491,Muy bajo,11.1464968153,Bajo
1410100220024,122.4687468,Bajo,19.4300518135,Bajo
1410100220081,122.1159796,Bajo,14.7853736089,Bajo
1410100220096,123.3459607,Bajo,14.9758454106,Bajo
1410100220113,122.3422979,Bajo,18.9749182116,Bajo
1410100260683,116.9681481,Alto,19.512195122,Medio
1410100260698,119.1512749,Medio,10.5860113422,Medio
1410100261709,117.7051604,Alto,16.0465116279,Medio
141010026186A,120.5194074,Medio,14.0,Medio
1410100272336,119.4226263,Medio,18.24,Medio
1410100272340,123.6416104,Bajo,11.1969111969,Bajo
1410100272355,116.9002714,Alto,26.5372168285,Medio
141010027236A,122.8225736,Bajo,18.1481481481,Bajo
1410100312317,121.4325136,Bajo,28.0174503151,Medio
1410100312321,116.5138541,Alto,15.0793650794,Medio
1410100340274,123.5449653,Bajo,12.5693160813,Bajo
1410100341978,125.0649327,Muy bajo,7.6923076923,Muy bajo
1410100342463,124.8525073,Muy bajo,7.9150579151,Muy bajo
1410100342637,124.7361064,Muy bajo,8.5858585859,Muy bajo
1410100342641,124.5071218,Muy bajo,10.5263157895,Bajo
1410100380128,122.9547435,Bajo,19.21875,Bajo
1410100380132,124.1634388,Muy bajo,14.0586797066,Bajo
1410100380166,117.8419497,Alto,19.2052980132,Medio
1410101892656,124.8400876,Muy bajo,9.576427256,Bajo
1410101892660,123.2070652,Bajo,14.5077720207,Bajo
1410101892675,120.1844703,Medio,19.1489361702,Medio
1410101902374,120.8442672,Medio,23.3654876742,Bajo
141010193268A,121.147929,Medio,12.3076923077,Bajo
1410101932694,124.325976,Muy bajo,10.018903591699999,Bajo
1410101932707,121.4948781,Bajo,9.3023255814,Bajo
1410101932711,110.9790661,Muy alto,23.6842105263,Alto
1410200010055,121.797147,Bajo,12.7272727273,Medio
141020001006A,121.2558039,Bajo,10.4347826087,Medio
1410200010074,120.9386828,Medio,7.9872204473,Bajo
1410200010089,121.4718297,Bajo,7.0731707317,Bajo
1410200010093,117.6576345,Alto,6.6666666667,Medio
1410200010110,122.4531358,Bajo,4.0,Bajo
1410200010144,120.968348,Medio,4.4444444444,Medio
1410300010033,122.098779,Bajo,17.5342465753,Medio
1410300010086,118.927565,Medio,22.2222222222,Medio
1410300010090,119.3056805,Medio,9.2307692308,Medio
1410300010160,119.2328258,Medio,15.3846153846,Medio
1410300150048,118.9677013,Medio,20.3987730061,Medio
1410300150052,117.5248461,Alto,22.6666666667,Medio
1410300150067,122.0482194,Bajo,21.6666666667,Medio
1410300150071,120.8555276,Medio,8.8607594937,Medio
1410400010083,119.3900182,Medio,13.4228187919,Bajo
1410400010098,124.3493524,Muy bajo,4.5454545455,Bajo
1410400010100,121.5729551,Bajo,9.2105263158,Medio
1410400010115,124.1631239,Muy bajo,14.2857142857,Bajo
1410500010023,118.6671866,Medio,14.1732283465,Medio
1410500010076,121.3983627,Bajo,7.5812274368,Medio
1410500010080,117.6483813,Alto,16.2866449511,Medio
1410500010095,119.0514984,Medio,11.5217391304,Medio
1410500010108,121.6393002,Bajo,9.1049382716,Bajo
1410500010112,118.3137794,Alto,15.350877193,Medio
1410500010127,121.6866928,Bajo,1.8181818182,Bajo
