codigo_act,per_ocu,cve_ent,cve_mun,cve_loc,ageb
722514,0 a 5 personas,19,048,0001,087A
722515,0 a 5 personas,19,021,0001,0537
722412,11 a 30 personas,19,039,0001,2985
722518,0 a 5 personas,19,039,0001,2932
722513,0 a 5 personas,19,039,0001,2082
722511,0 a 5 personas,19,039,0001,1629
722511,0 a 5 personas,19,039,0001,2307
722516,0 a 5 personas,19,039,0001,2307
722517,0 a 5 personas,19,046,0001,1356
722515,0 a 5 personas,19,039,0001,1883
722511,0 a 5 personas,19,026,0001,2008
722412,11 a 30 personas,19,039,0001,0692
722514,0 a 5 personas,19,021,0001,0715
722514,0 a 5 personas,19,048,0001,0263
722514,0 a 5 personas,19,039,0001,071A
722412,0 a 5 personas,19,039,0001,1898
722514,0 a 5 personas,19,048,0001,1628
722511,0 a 5 personas,19,039,0001,210A
722517,0 a 5 personas,19,039,0001,2858
722514,0 a 5 personas,19,039,0001,2858
722511,0 a 5 personas,19,046,0001,1498
722514,0 a 5 personas,19,026,0001,1438
722518,6 a 10 personas,19,039,0001,1169
722513,0 a 5 personas,19,039,0001,2307
722514,0 a 5 personas,19,026,0001,196A
722515,0 a 5 personas,19,048,0001,0494
722515,0 a 5 personas,19,018,0212,064A
722515,0 a 5 personas,19,026,0001,132A
722517,0 a 5 personas,19,039,0001,3767
722515,0 a 5 personas,19,039,0001,2294
722511,0 a 5 personas,19,019,0001,0399
722511,0 a 5 personas,19,021,0001,0151
722511,6 a 10 personas,19,039,0001,484A
722514,0 a 5 personas,19,039,0001,3837
722511,101 a 250 personas,19,019,0001,0399
722511,0 a 5 personas,19,048,0001,0441
722518,0 a 5 personas,19,048,0001,0263
722514,6 a 10 personas,19,006,0001,0102
722514,0 a 5 personas,19,049,0001,0218
722516,0 a 5 personas,19,046,0001,095A
722511,0 a 5 personas,19,039,0001,395A
722514,0 a 5 personas,19,048,0001,0282
722512,6 a 10 personas,19,026,0001,0285
722514,0 a 5 personas,19,006,0001,0668
722514,0 a 5 personas,19,039,0001,2472
722513,0 a 5 personas,19,026,0001,1885
722513,0 a 5 personas,19,039,0001,5087
722513,0 a 5 personas,19,006,0001,009A
722513,0 a 5 personas,19,021,0001,0293
722513,0 a 5 personas,19,039,0001,1686
722513,0 a 5 personas,19,039,0001,4110
722513,0 a 5 personas,19,039,0001,1741
722514,0 a 5 personas,19,026,0001,1086
722513,0 a 5 personas,19,039,0001,1690
722330,0 a 5 personas,19,039,0001,1629
722513,0 a 5 personas,19,039,0001,1741
722513,0 a 5 personas,19,019,0001,0242
722513,0 a 5 personas,19,026,0001,2154
722514,0 a 5 personas,19,048,0001,0390
722514,0 a 5 personas,19,046,0001,1074
722511,0 a 5 personas,19,039,0001,210A
722513,0 a 5 personas,19,026,0001,2455
722513,0 a 5 personas,19,039,0001,1667
722514,0 a 5 personas,19,026,0001,278A
722513,0 a 5 personas,19,039,0001,445A
722511,11 a 30 personas,19,026,0001,132A
722513,0 a 5 personas,19,039,0001,0989
722511,0 a 5 personas,19,039,0001,1686
722330,0 a 5 personas,19,039,0001,4498
722516,0 a 5 personas,19,006,0001,3037
722516,0 a 5 personas,19,039,0001,3837
722513,6 a 10 personas,19,039,0001,0692
722513,0 a 5 personas,19,021,0001,0325
722513,0 a 5 personas,19,019,0001,0083
722513,0 a 5 personas,19,046,0001,0362
722513,0 a 5 personas,19,006,0001,1844
722518,0 a 5 personas,19,039,0001,0160
722513,0 a 5 personas,19,039,0001,4680
722511,0 a 5 personas,19,006,0001,0085
722516,0 a 5 personas,19,026,0001,1870
722514,0 a 5 personas,19,039,0001,0404
722518,0 a 5 personas,19,046,0001,0907
722512,0 a 5 personas,19,026,0001,050A
722517,0 a 5 personas,19,026,0001,2296
722412,11 a 30 personas,19,039,0001,1756
722511,6 a 10 personas,19,039,0001,5208
722511,11 a 30 personas,19,039,0001,1686
722517,0 a 5 personas,19,039,0001,484A
722516,6 a 10 personas,19,039,0001,0584
722517,0 a 5 personas,19,021,0001,0823
722511,0 a 5 personas,19,026,0001,2239
722514,0 a 5 personas,19,039,0001,2025
722514,0 a 5 personas,19,039,0001,5087
722514,0 a 5 personas,19,039,0001,3517
722511,0 a 5 personas,19,018,0212,0508
722513,0 a 5 personas,19,046,0001,1163
722516,0 a 5 personas,19,039,0001,2970
722511,0 a 5 personas,19,039,0001,1417
722511,6 a 10 personas,19,048,0001,0210
722517,0 a 5 personas,19,018,0001,1347
722518,0 a 5 personas,19,046,0001,1727
722514,0 a 5 personas,19,039,0001,0527
722511,31 a 50 personas,19,039,0001,2985
722511,11 a 30 personas,19,019,0001,0098
722511,6 a 10 personas,19,026,0001,1635
722412,0 a 5 personas,19,039,0001,1243
722513,0 a 5 personas,19,026,0001,2648
722517,0 a 5 personas,19,026,0001,1616
722519,0 a 5 personas,19,039,0001,1686
722511,0 a 5 personas,19,006,0001,0117
722519,0 a 5 personas,19,046,0001,0790
722511,0 a 5 personas,19,019,0001,0083
722512,6 a 10 personas,19,039,0001,0071
722519,0 a 5 personas,19,039,0001,1421
722511,31 a 50 personas,19,026,0001,0196
722511,11 a 30 personas,19,039,0001,2203
722511,11 a 30 personas,19,046,0001,1483
722511,11 a 30 personas,19,039,0001,2345
722511,6 a 10 personas,19,039,0001,5208
722511,11 a 30 personas,19,021,0001,1817
722511,11 a 30 personas,19,039,0001,1633
722511,31 a 50 personas,19,039,0001,1629
722516,11 a 30 personas,19,039,0001,2186
722511,11 a 30 personas,19,046,0001,0292
722517,0 a 5 personas,19,046,0001,1093
722511,31 a 50 personas,19,039,0001,1741
722511,0 a 5 personas,19,048,0001,0865
722512,0 a 5 personas,19,046,0001,1483
722511,0 a 5 personas,19,039,0001,1686
722517,0 a 5 personas,19,031,0001,068A
722514,0 a 5 personas,19,048,0001,1365
722511,11 a 30 personas,19,039,0001,2010
722517,0 a 5 personas,19,021,0001,1516
722511,0 a 5 personas,19,039,0001,2097
722517,6 a 10 personas,19,039,0001,3822
722514,0 a 5 personas,19,026,0001,171A
722514,0 a 5 personas,19,046,0001,0220
722511,0 a 5 personas,19,046,0001,1746
722511,0 a 5 personas,19,039,0001,2097
722511,0 a 5 personas,19,021,0001,0151
722511,0 a 5 personas,19,006,0001,2344
722511,0 a 5 personas,19,006,0001,009A
722511,0 a 5 personas,19,039,0001,1915
722515,0 a 5 personas,19,006,0001,2255
722517,0 a 5 personas,19,039,0001,5208
722517,0 a 5 personas,19,026,0001,0389
722518,0 a 5 personas,19,039,0001,1898
722518,6 a 10 personas,19,026,0001,0020
722511,0 a 5 personas,19,006,0133,2556
722511,0 a 5 personas,19,039,0001,2190
722518,0 a 5 personas,19,046,0001,017A
722511,0 a 5 personas,19,039,0001,1370
722519,0 a 5 personas,19,046,0001,1356
722518,0 a 5 personas,19,026,0001,0340
722515,6 a 10 personas,19,046,0001,1110
722511,6 a 10 personas,19,006,0001,0259
722514,0 a 5 personas,19,039,0001,2025
722516,0 a 5 personas,19,039,0001,3555
722513,0 a 5 personas,19,039,0001,2364
722519,0 a 5 personas,19,010,0001,0073
722513,0 a 5 personas,19,018,0212,0508
722512,0 a 5 personas,19,031,0001,1033
722512,0 a 5 personas,19,031,0001,0711
722514,0 a 5 personas,19,039,0001,0635
722511,0 a 5 personas,19,006,0001,0422
722518,0 a 5 personas,19,039,0001,1845
722513,0 a 5 personas,19,021,0001,1484
722514,0 a 5 personas,19,018,0212,1031
722514,0 a 5 personas,19,039,0001,4854
722516,6 a 10 personas,19,019,0001,0399
722515,0 a 5 personas,19,039,0001,1544
722514,0 a 5 personas,19,039,0001,0033
722511,6 a 10 personas,19,039,0001,5265
722513,0 a 5 personas,19,039,0001,2985
722513,0 a 5 personas,19,021,0001,0344
722514,0 a 5 personas,19,039,0001,2097
722514,0 a 5 personas,19,039,0001,4498
722514,0 a 5 personas,19,039,0001,2398
722517,0 a 5 personas,19,031,0001,0938
722513,0 a 5 personas,19,039,0001,2294
722511,0 a 5 personas,19,026,0001,1279
722513,0 a 5 personas,19,039,0001,1281
722513,0 a 5 personas,19,026,0001,1940
722511,0 a 5 personas,19,026,0001,2489
722517,0 a 5 personas,19,046,0001,088A
722514,0 a 5 personas,19,039,0001,4214
722517,0 a 5 personas,19,039,0001,2186
722512,6 a 10 personas,19,039,0001,2006
722511,0 a 5 personas,19,026,0001,0478
722516,0 a 5 personas,19,026,0001,0181
722511,0 a 5 personas,19,048,0001,0348
722513,0 a 5 personas,19,019,0001,0083
722511,0 a 5 personas,19,039,0001,1489
722513,0 a 5 personas,19,039,0001,4233
722511,0 a 5 personas,19,039,0001,1671
722519,11 a 30 personas,19,039,0001,1690
722518,0 a 5 personas,19,048,0001,0583
722517,0 a 5 personas,19,019,0001,0543
722518,0 a 5 personas,19,019,0001,0488
722511,0 a 5 personas,19,039,0001,1722
722517,6 a 10 personas,19,039,0001,0989
722516,0 a 5 personas,19,006,0001,2255
722511,11 a 30 personas,19,039,0001,0885
722511,6 a 10 personas,19,039,0001,1794
722511,0 a 5 personas,19,019,0001,0365
722517,0 a 5 personas,19,026,0001,132A
722514,0 a 5 personas,19,039,0001,1686
722514,0 a 5 personas,19,039,0001,2307
722512,0 a 5 personas,19,019,0001,0223
722517,0 a 5 personas,19,039,0001,2294
722517,0 a 5 personas,19,039,0001,1169
722320,11 a 30 personas,19,039,0001,2010
722512,11 a 30 personas,19,006,0001,0070
722512,6 a 10 personas,19,046,0001,1445
722517,0 a 5 personas,19,039,0001,1169
722511,0 a 5 personas,19,019,0001,0115
722513,0 a 5 personas,19,046,0001,1623
722513,0 a 5 personas,19,006,0001,0672
722513,0 a 5 personas,19,039,0001,153A
722513,0 a 5 personas,19,026,0001,029A
722514,0 a 5 personas,19,039,0001,1883
722514,0 a 5 personas,19,039,0001,1667
722513,0 a 5 personas,19,046,0001,1021
722514,0 a 5 personas,19,026,0001,1372
722513,0 a 5 personas,19,006,0001,1172
722511,11 a 30 personas,19,039,0001,2006
722511,0 a 5 personas,19,039,0001,1154
722513,0 a 5 personas,19,046,0001,1040
722518,0 a 5 personas,19,039,0001,4144
722517,0 a 5 personas,19,039,0001,3536
722513,0 a 5 personas,19,039,0001,1169
722519,0 a 5 personas,19,039,0001,0940
722517,0 a 5 personas,19,021,0001,0378
722511,0 a 5 personas,19,006,0001,1789
722511,51 a 100 personas,19,019,0001,0399
722511,11 a 30 personas,19,039,0001,4159
722515,6 a 10 personas,19,039,0001,1440
722511,11 a 30 personas,19,019,0001,0172
722519,6 a 10 personas,19,006,0001,0969
722517,0 a 5 personas,19,048,0001,0812
722511,6 a 10 personas,19,039,0001,210A
722517,0 a 5 personas,19,039,0001,210A
722514,0 a 5 personas,19,026,0001,1387
722511,0 a 5 personas,19,046,0001,1642
722517,6 a 10 personas,19,039,0001,1436
722517,0 a 5 personas,19,048,0001,0390
722412,0 a 5 personas,19,039,0001,0940
722511,0 a 5 personas,19,021,0001,0236
722517,0 a 5 personas,19,039,0001,0052
722515,0 a 5 personas,19,019,0001,0172
722511,0 a 5 personas,19,039,0001,2097
722514,0 a 5 personas,19,039,0001,1525
722515,0 a 5 personas,19,026,0001,2027
722515,0 a 5 personas,19,018,0001,0279
722519,0 a 5 personas,19,039,0001,1690
722515,0 a 5 personas,19,046,0001,1430
722519,0 a 5 personas,19,039,0001,1686
722515,0 a 5 personas,19,006,0001,1276
722515,0 a 5 personas,19,021,0001,0467
722515,0 a 5 personas,19,021,0001,0753
722515,0 a 5 personas,19,039,0001,3451
722515,0 a 5 personas,19,021,0001,0151
722515,0 a 5 personas,19,046,0001,1619
722515,0 a 5 personas,19,039,0001,4106
722515,0 a 5 personas,19,039,0001,1544
722515,0 a 5 personas,19,046,0001,1303
722515,0 a 5 personas,19,018,0234,0207
722515,0 a 5 personas,19,006,0001,0422
722515,0 a 5 personas,19,026,0001,0482
722515,0 a 5 personas,19,039,0001,2612
722517,0 a 5 personas,19,046,0001,049A
722517,0 a 5 personas,19,039,0001,4411
722517,0 a 5 personas,19,046,0001,1322
722511,11 a 30 personas,19,019,0001,0384
722511,6 a 10 personas,19,019,0001,0083
722516,11 a 30 personas,19,039,0001,4854
722516,0 a 5 personas,19,039,0001,4106
722516,31 a 50 personas,19,039,0001,4106
722514,0 a 5 personas,19,039,0001,1313
722517,0 a 5 personas,19,006,0001,1505
722516,11 a 30 personas,19,026,0001,0181
722516,11 a 30 personas,19,026,0001,0181
722412,31 a 50 personas,19,039,0001,228A
722412,0 a 5 personas,19,006,0001,0403
722517,0 a 5 personas,19,046,0001,1587
722517,11 a 30 personas,19,021,0001,0823
722517,11 a 30 personas,19,021,0001,0043
722517,11 a 30 personas,19,026,0001,171A
722517,31 a 50 personas,19,021,0001,097A
722517,11 a 30 personas,19,006,0001,0920
722517,11 a 30 personas,19,026,0001,2154
722517,6 a 10 personas,19,018,0001,0230
722517,11 a 30 personas,19,046,0001,0682
722517,6 a 10 personas,19,026,0001,246A
722517,0 a 5 personas,19,010,0001,0054
722517,0 a 5 personas,19,026,0001,1387
722411,0 a 5 personas,19,039,0001,4375
722517,0 a 5 personas,19,026,0001,1813
722519,0 a 5 personas,19,026,0001,2421
722515,0 a 5 personas,19,039,0001,4661
722511,31 a 50 personas,19,019,0001,0384
722511,51 a 100 personas,19,048,0001,0865
722511,0 a 5 personas,19,048,0001,048A
722514,0 a 5 personas,19,021,0001,0518
722514,0 a 5 personas,19,039,0001,0550
722516,0 a 5 personas,19,048,0001,0564
722519,0 a 5 personas,19,039,0001,3112
722517,0 a 5 personas,19,018,0001,0476
722517,0 a 5 personas,19,048,0001,1172
722517,6 a 10 personas,19,039,0001,5208
722518,0 a 5 personas,19,031,0001,1230
722517,0 a 5 personas,19,006,0001,030A
722514,0 a 5 personas,19,039,0001,2720
722514,0 a 5 personas,19,039,0001,1690
722514,6 a 10 personas,19,039,0001,1205
722511,6 a 10 personas,19,019,0001,0098
722514,0 a 5 personas,19,021,0001,0382
722514,0 a 5 personas,19,049,0001,0491
722514,0 a 5 personas,19,049,0001,0491
722514,0 a 5 personas,19,026,0001,0444
722514,0 a 5 personas,19,026,0001,029A
722513,0 a 5 personas,19,039,0001,0955
722514,0 a 5 personas,19,039,0001,1544
722514,0 a 5 personas,19,039,0001,1563
722513,0 a 5 personas,19,026,0001,0228
722514,0 a 5 personas,19,026,0001,0213
722516,0 a 5 personas,19,039,0001,1686
722514,0 a 5 personas,19,046,0001,0042
722514,0 a 5 personas,19,039,0001,1224
722514,0 a 5 personas,19,021,0001,0626
722514,0 a 5 personas,19,039,0001,1686
722514,0 a 5 personas,19,021,0001,0895
722514,0 a 5 personas,19,039,0001,1686
722516,0 a 5 personas,19,026,0001,2559
722320,31 a 50 personas,19,019,0001,0149
722512,0 a 5 personas,19,039,0001,3377
722412,0 a 5 personas,19,006,0133,2522
722511,0 a 5 personas,19,046,0001,0362
722514,0 a 5 personas,19,048,0001,1702
722518,0 a 5 personas,19,046,0001,0856
722514,6 a 10 personas,19,039,0001,5138
722511,11 a 30 personas,19,039,0001,114A
722512,31 a 50 personas,19,019,0001,0384
722511,0 a 5 personas,19,026,0001,0340
722519,0 a 5 personas,19,039,0001,0156
722514,0 a 5 personas,19,039,0001,2985
722511,0 a 5 personas,19,039,0001,0739
722517,0 a 5 personas,19,006,0001,1276
722514,0 a 5 personas,19,039,0001,153A
722511,0 a 5 personas,19,039,0001,2472
722512,31 a 50 personas,19,039,0001,445A
722412,0 a 5 personas,19,046,0001,0540
722511,101 a 250 personas,19,039,0001,2186
722511,101 a 250 personas,19,039,0001,1845
722513,0 a 5 personas,19,039,0001,1169
722411,0 a 5 personas,19,049,0001,0330
722515,31 a 50 personas,19,039,0001,5208
722513,0 a 5 personas,19,006,0001,0761
722517,0 a 5 personas,19,026,0001,0073
722511,6 a 10 personas,19,039,0001,5208
722511,31 a 50 personas,19,006,0001,1789
722516,0 a 5 personas,19,039,0001,2256
722514,0 a 5 personas,19,046,0001,1356
722514,0 a 5 personas,19,026,0001,2559
722514,0 a 5 personas,19,021,0001,0467
722511,11 a 30 personas,19,039,0001,1243
722412,0 a 5 personas,19,039,0001,1309
722514,0 a 5 personas,19,031,0045,0656
722514,0 a 5 personas,19,026,0001,157A
722517,0 a 5 personas,19,048,0001,0210
722518,0 a 5 personas,19,006,0379,1990
722514,0 a 5 personas,19,039,0001,2203
722514,0 a 5 personas,19,039,0001,2472
722514,0 a 5 personas,19,039,0001,1309
722513,0 a 5 personas,19,039,0001,2307
722518,0 a 5 personas,19,026,0001,2597
722513,0 a 5 personas,19,039,0001,1417
722514,6 a 10 personas,19,039,0001,2275
722517,0 a 5 personas,19,026,0001,2506
722514,0 a 5 personas,19,026,0001,1160
722511,0 a 5 personas,19,046,0001,1021
722514,0 a 5 personas,19,039,0001,0527
722514,0 a 5 personas,19,026,0001,0444
722511,0 a 5 personas,19,026,0001,0957
722518,0 a 5 personas,19,039,0001,0847
722517,0 a 5 personas,19,026,0001,2455
722514,0 a 5 personas,19,039,0001,1760
722514,0 a 5 personas,19,026,0001,0459
722511,51 a 100 personas,19,019,0001,0384
722514,6 a 10 personas,19,039,0001,1154
722514,0 a 5 personas,19,039,0001,2275
722514,0 a 5 personas,19,026,0001,0196
722512,0 a 5 personas,19,006,0001,0460
722515,0 a 5 personas,19,039,0001,1506
722514,0 a 5 personas,19,039,0001,1671
722514,0 a 5 personas,19,026,0001,2050
722514,0 a 5 personas,19,039,0001,1205
722519,0 a 5 personas,19,046,0001,1163
722519,0 a 5 personas,19,039,0001,502A
722517,0 a 5 personas,19,046,0001,0220
722511,0 a 5 personas,19,006,0001,0085
722514,0 a 5 personas,19,039,0001,2097
722519,0 a 5 personas,19,006,0392,258A
722517,0 a 5 personas,19,010,0131,0162
722514,0 a 5 personas,19,019,0001,0149
722320,0 a 5 personas,19,039,0001,1629
722511,51 a 100 personas,19,046,0001,049A
722511,6 a 10 personas,19,039,0001,1629
722511,11 a 30 personas,19,019,0001,0083
722513,0 a 5 personas,19,006,0001,1331
722511,11 a 30 personas,19,019,0001,044A
722511,0 a 5 personas,19,039,0001,5547
722514,0 a 5 personas,19,026,0001,029A
722517,0 a 5 personas,19,046,0001,1055
722511,0 a 5 personas,19,026,0001,029A
722514,6 a 10 personas,19,031,0045,1122
722516,0 a 5 personas,19,039,0001,2190
722511,0 a 5 personas,19,039,0001,1169
722511,0 a 5 personas,19,046,0001,1623
722515,0 a 5 personas,19,039,0001,1671
722515,0 a 5 personas,19,039,0001,2307
722515,0 a 5 personas,19,039,0001,2985
722511,11 a 30 personas,19,046,0001,1445
722511,11 a 30 personas,19,039,0001,0692
722512,0 a 5 personas,19,046,0001,0875
722518,0 a 5 personas,19,046,0001,0998
722512,0 a 5 personas,19,039,0001,1120
722512,6 a 10 personas,19,021,0001,0151
722512,0 a 5 personas,19,039,0001,1370
722514,6 a 10 personas,19,048,0001,023A
722511,0 a 5 personas,19,039,0001,1686
722511,0 a 5 personas,19,006,0001,009A
722412,0 a 5 personas,19,006,0001,030A
722514,11 a 30 personas,19,039,0001,3822
722514,11 a 30 personas,19,039,0001,4924
722516,0 a 5 personas,19,039,0001,0531
722512,6 a 10 personas,19,006,0001,0085
722514,0 a 5 personas,19,039,0001,2364
722514,0 a 5 personas,19,026,0001,2296
722518,6 a 10 personas,19,039,0001,1192
722513,0 a 5 personas,19,019,0001,012A
722518,0 a 5 personas,19,026,0001,0957
722511,0 a 5 personas,19,046,0001,1483
722514,0 a 5 personas,19,019,0001,0399
722519,0 a 5 personas,19,049,0001,0256
722511,51 a 100 personas,19,039,0001,2985
722511,11 a 30 personas,19,046,0001,049A
722514,0 a 5 personas,19,046,0001,1746
722511,0 a 5 personas,19,039,0001,0601
722514,0 a 5 personas,19,039,0001,1262
722514,0 a 5 personas,19,039,0001,4784
722514,0 a 5 personas,19,026,0001,2027
722511,0 a 5 personas,19,039,0001,4159
722511,11 a 30 personas,19,039,0001,071A
722514,6 a 10 personas,19,046,0001,1021
722517,6 a 10 personas,19,006,0001,0920
722517,0 a 5 personas,19,026,0001,1599
722517,0 a 5 personas,19,026,0001,1955
722517,0 a 5 personas,19,046,0001,1534
722518,0 a 5 personas,19,039,0001,4854
722512,0 a 5 personas,19,026,0001,1758
722512,6 a 10 personas,19,039,0001,2129
722513,6 a 10 personas,19,039,0001,114A
722514,0 a 5 personas,19,021,0001,1836
722514,0 a 5 personas,19,039,0001,0527
722511,6 a 10 personas,19,006,0001,0102
722511,0 a 5 personas,19,039,0001,1686
722513,0 a 5 personas,19,018,0212,0635
722514,0 a 5 personas,19,049,0001,0167
722514,0 a 5 personas,19,006,0001,1859
722412,0 a 5 personas,19,039,0001,1633
722512,0 a 5 personas,19,049,0001,0129
722512,6 a 10 personas,19,039,0001,4924
722511,0 a 5 personas,19,039,0001,1898
722514,0 a 5 personas,19,018,0001,0118
722514,0 a 5 personas,19,039,0001,1667
722514,0 a 5 personas,19,026,0001,1993
722514,0 a 5 personas,19,048,0001,0992
722514,0 a 5 personas,19,039,0001,445A
722514,0 a 5 personas,19,039,0001,1544
722514,0 a 5 personas,19,039,0001,1309
722514,6 a 10 personas,19,021,0001,0382
722514,0 a 5 personas,19,039,0001,1559
722514,0 a 5 personas,19,039,0001,3697
722514,11 a 30 personas,19,039,0001,5208
722514,6 a 10 personas,19,039,0001,1845
722514,0 a 5 personas,19,046,0001,1021
722519,0 a 5 personas,19,039,0001,4731
722519,0 a 5 personas,19,039,0001,1188
722516,6 a 10 personas,19,039,0001,5138
722514,0 a 5 personas,19,006,0001,0598
722514,0 a 5 personas,19,039,0001,2472
722514,0 a 5 personas,19,026,0001,0340
722518,0 a 5 personas,19,026,0001,278A
722515,0 a 5 personas,19,026,0001,0162
722514,0 a 5 personas,19,046,0001,1021
722511,11 a 30 personas,19,049,0001,0330
722511,11 a 30 personas,19,006,0001,1204
722514,0 a 5 personas,19,039,0001,2260
722518,0 a 5 personas,19,006,0379,1990
722516,6 a 10 personas,19,039,0001,3822
722516,0 a 5 personas,19,039,0001,2063
722514,0 a 5 personas,19,046,0001,0057
721111,0 a 5 personas,19,039,0001,0546
721111,51 a 100 personas,19,039,0001,1686
722511,11 a 30 personas,19,049,0001,010A
722517,6 a 10 personas,19,046,0001,0362
722517,0 a 5 personas,19,048,0001,0865
