cve_ageb,total_demand,vehicle_rate,transit_propensity,transit_demand
1403900015012,18369.158234458264,0.3926470588235294,0.6073529411764707,11156.56228063421
1403900014387,19570.323270093504,0.5903058280438546,0.40969417195614544,8017.847387055042
1403900014527,8576.351025663684,0.6081932773109243,0.3918067226890757,3360.2719879963806
1403900011683,20645.664840035657,0.4485294117647059,0.5514705882352942,11385.476933843194
1403900011946,11518.2554163733,0.49544072948328266,0.5045592705167173,5811.642550510541
1403900014300,13830.653378156778,0.4600158353127474,0.5399841646872525,7468.333811482915
1403900013514,12421.519029713694,0.5454545454545454,0.4545454545454546,5646.145013506225
1403900014048,25599.98683391772,0.4891745602165088,0.5108254397834913,13077.124532887605
1403900013872,19780.08691753591,0.5821138211382114,0.4178861788617886,8265.824939523136
1403900014813,9819.494325096835,0.6262178919397697,0.37378210806023027,3670.3512889201634
1403900011861,41962.424741562805,0.51338199513382,0.48661800486618,20419.67140708652
1403900014480,15892.025714808504,0.43471810089020774,0.5652818991097923,8983.474476768606
1403900012041,7842.0863007180415,0.4549266247379455,0.5450733752620545,4274.512449028702
1403900015402,12053.31884389595,0.5,0.5,6026.659421947975
1403900015154,6966.861339144441,0.5196969696969697,0.48030303030303034,3346.2046128921033
1403900010295,39789.58423332934,1.0,0.0,0.0
1403900015544,8109.33579659773,0.4,0.6,4865.601477958638
1403900013317,34361.59721116683,0.8811428571428571,0.11885714285714288,4084.1212685272585
1403900015440,12931.429072168954,0.4896174863387978,0.5103825136612021,6599.975275085138
1403900014103,17743.210610111826,0.49345417925478346,0.5065458207452165,8987.749181154328
1403900012319,25430.884817291808,0.7212121212121212,0.2787878787878788,7089.822433911656
1403900011842,14733.725779787956,0.5473145780051151,0.45268542199488493,6669.742872180225
1403900013853,9849.206841772011,0.7190812720848057,0.28091872791519434,2766.8266569642224
1403900011819,17956.59340060132,0.8465608465608465,0.1534391534391535,2755.2444900393566
1403900011170,48233.08077947297,0.5281350482315113,0.47186495176848875,22759.500335651635
1403900011626,75263.97250507222,0.4915254237288136,0.5084745762711864,38269.81652800282
1403900014438,13994.564672267712,0.4831050228310502,0.5168949771689497,7233.720186761209
1403900013938,7125.720054214136,0.4006568144499179,0.5993431855500821,4270.751756630804
1403900014512,19863.975546564263,0.5594679186228482,0.44053208137715183,8750.718491952803
1403900013726,33208.744036053264,0.49584026622296173,0.5041597337770383,16742.51155228642
1403900014160,8206.46830465581,0.3271523178807947,0.6728476821192053,5521.703177172386
1403900012376,17143.69772591461,0.49134199134199136,0.5086580086580086,8720.279146298557
1403900010064,10322.142122259009,0.9133574007220217,0.08664259927797835,894.3372235892283
1403900010789,17252.36263639309,0.5197080291970803,0.48029197080291974,8286.171251639893
1403900015281,13569.424144087217,0.6581005586592179,0.3418994413407821,4639.37853417954
1403900012357,15598.974661842725,0.46983311938382544,0.5301668806161746,8270.059737279904
1403900011912,27011.934507895458,0.34088050314465407,0.659119496855346,17804.092681933613
1403900014673,19093.802980657758,0.45704162976085033,0.5429583702391496,10367.140148045353
1403900013603,18218.113012378624,0.6998525073746312,0.3001474926253688,5468.120941031048
1403900012249,25505.581387165512,0.6507276507276507,0.3492723492723493,8908.394330652403
1403900010399,29165.03657724984,0.7412280701754386,0.25877192982456143,7547.092798498863
1403900014762,7708.348313119799,0.9009126466753585,0.09908735332464147,763.7998328515056
1403900012183,82282.43804400589,0.75,0.25,20570.609511001472
1403900015046,11374.885788379266,0.4409044193216855,0.5590955806783144,6359.648375003412
1403900010204,11293.879337127884,0.4801178203240059,0.519882179675994,5871.486606783716
1403900011113,28565.582708933827,0.46785714285714286,0.5321428571428571,15200.970798682643
1403900010191,20456.311035462706,0.5519053876478318,0.4480946123521682,9166.362763591042
1403900015493,9960.961298735363,0.5,0.5,4980.4806493676815
1403900011679,11693.602797919419,0.44684684684684683,0.5531531531531532,6468.353259389661
1403900015101,16763.094304524555,0.5205371248025277,0.4794628751974723,8037.281392453716
1403900011594,24716.421578702226,0.75,0.25,6179.105394675556
1403900012272,9617.255411661503,0.6203438395415473,0.37965616045845274,3651.2502637396824
1403900012342,12069.404801200275,0.44982698961937717,0.5501730103806228,6640.260772978698
1403900010350,69550.77374838285,0.6413738019169329,0.35862619808306706,24942.72956311813
1403900010990,10825.503686497492,0.5207439198855508,0.4792560801144492,5188.188462055307
